secid,date,days,volatility,index_flag
108105,2014-09-17,60,0.08644,1
108105,2014-09-17,91,0.084525,1
108105,2014-09-17,122,0.080112,1
108105,2014-09-17,152,0.079771,1
108105,2014-09-17,182,0.090718,1
108105,2014-09-17,273,0.100022,1
108105,2014-09-17,365,0.10195,1
108105,2014-09-17,547,0.107452,1
108105,2014-09-17,730,0.109309,1
108105,2014-09-17,1825,0.161491,1
108105,2014-09-18,10,0.078575,1
108105,2014-09-18,14,0.075675,1
108105,2014-09-18,30,0.057063,1
108105,2014-09-18,60,0.086128,1
108105,2014-09-18,91,0.08499,1
108105,2014-09-18,122,0.080252,1
108105,2014-09-18,152,0.079654,1
108105,2014-09-18,182,0.090594,1
108105,2014-09-18,273,0.10014,1
108105,2014-09-18,365,0.101388,1
108105,2014-09-18,547,0.107395,1
108105,2014-09-18,730,0.109342,1
108105,2014-09-18,1825,0.161439,1
108105,2014-09-19,10,0.064768,1
108105,2014-09-19,14,0.071781,1
108105,2014-09-19,30,0.056829,1
108105,2014-09-19,60,0.085895,1
108105,2014-09-19,91,0.084966,1
108105,2014-09-19,122,0.079275,1
108105,2014-09-19,152,0.079299,1
108105,2014-09-19,182,0.090468,1
108105,2014-09-19,273,0.100024,1
108105,2014-09-19,365,0.101364,1
108105,2014-09-19,547,0.107147,1
108105,2014-09-19,730,0.109344,1
108105,2014-09-19,1825,0.161375,1
108105,2014-09-22,10,0.084992,1
108105,2014-09-22,14,0.081657,1
108105,2014-09-22,30,0.064611,1
108105,2014-09-22,60,0.089579,1
108105,2014-09-22,91,0.086618,1
108105,2014-09-22,122,0.080371,1
108105,2014-09-22,152,0.080747,1
108105,2014-09-22,182,0.090964,1
108105,2014-09-22,273,0.100362,1
108105,2014-09-22,365,0.10143,1
108105,2014-09-22,547,0.107253,1
108105,2014-09-22,730,0.109622,1
108105,2014-09-22,1825,0.161447,1
108105,2014-09-23,10,0.086908,1
108105,2014-09-23,14,0.080089,1
108105,2014-09-23,30,0.066253,1
108105,2014-09-23,60,0.089932,1
108105,2014-09-23,91,0.086419,1
108105,2014-09-23,122,0.080644,1
108105,2014-09-23,152,0.081328,1
108105,2014-09-23,182,0.09124,1
108105,2014-09-23,273,0.100583,1
108105,2014-09-23,365,0.101492,1
108105,2014-09-23,547,0.107333,1
108105,2014-09-23,730,0.109607,1
108105,2014-09-23,1825,0.161409,1
108105,2014-09-24,10,0.092145,1
108105,2014-09-24,14,0.088124,1
108105,2014-09-24,30,0.069813,1
108105,2014-09-24,60,0.090833,1
108105,2014-09-24,91,0.087246,1
108105,2014-09-24,122,0.081142,1
108105,2014-09-24,152,0.08097,1
108105,2014-09-24,182,0.09119,1
108105,2014-09-24,273,0.100677,1
108105,2014-09-24,365,0.101695,1
108105,2014-09-24,547,0.107335,1
108105,2014-09-24,730,0.109707,1
108105,2014-09-24,1825,0.161414,1
108105,2014-09-25,10,0.133579,1
108105,2014-09-25,14,0.120347,1
108105,2014-09-25,30,0.089617,1
108105,2014-09-25,60,0.098272,1
108105,2014-09-25,91,0.093326,1
108105,2014-09-25,122,0.085689,1
108105,2014-09-25,152,0.084723,1
108105,2014-09-25,182,0.09421,1
108105,2014-09-25,273,0.102404,1
108105,2014-09-25,365,0.103043,1
108105,2014-09-25,547,0.108219,1
108105,2014-09-25,730,0.110076,1
108105,2014-09-25,1825,0.161526,1
108105,2014-09-26,10,0.136203,1
108105,2014-09-26,14,0.127374,1
108105,2014-09-26,30,0.095297,1
108105,2014-09-26,60,0.100496,1
108105,2014-09-26,91,0.094787,1
108105,2014-09-26,122,0.086295,1
108105,2014-09-26,152,0.085219,1
108105,2014-09-26,182,0.094717,1
108105,2014-09-26,273,0.102839,1
108105,2014-09-26,365,0.103309,1
108105,2014-09-26,547,0.108376,1
108105,2014-09-26,730,0.110126,1
108105,2014-09-26,1825,0.161501,1
108105,2014-09-29,10,0.152223,1
108105,2014-09-29,14,0.12794,1
108105,2014-09-29,30,0.096955,1
108105,2014-09-29,60,0.088632,1
108105,2014-09-29,91,0.094938,1
108105,2014-09-29,122,0.08697,1
108105,2014-09-29,152,0.085726,1
108105,2014-09-29,182,0.094228,1
108105,2014-09-29,273,0.102894,1
108105,2014-09-29,365,0.103251,1
108105,2014-09-29,547,0.108264,1
108105,2014-09-29,730,0.110015,1
108105,2014-09-29,1825,0.161439,1
108105,2014-09-30,10,0.138961,1
108105,2014-09-30,14,0.120634,1
108105,2014-09-30,30,0.094792,1
108105,2014-09-30,60,0.088614,1
108105,2014-09-30,91,0.094181,1
108105,2014-09-30,122,0.086618,1
108105,2014-09-30,152,0.08587,1
108105,2014-09-30,182,0.093867,1
108105,2014-09-30,273,0.102874,1
108105,2014-09-30,365,0.103091,1
108105,2014-09-30,547,0.108219,1
108105,2014-09-30,730,0.109932,1
108105,2014-09-30,1825,0.161006,1
108105,2014-10-01,10,0.141749,1
108105,2014-10-01,14,0.133362,1
108105,2014-10-01,30,0.101853,1
108105,2014-10-01,60,0.09394,1
108105,2014-10-01,91,0.097865,1
108105,2014-10-01,122,0.089213,1
108105,2014-10-01,152,0.088444,1
108105,2014-10-01,182,0.095773,1
108105,2014-10-01,273,0.10381,1
108105,2014-10-01,365,0.103768,1
108105,2014-10-01,547,0.108751,1
108105,2014-10-01,730,0.110367,1
108105,2014-10-01,1825,0.161109,1
108105,2014-10-02,10,0.140797,1
108105,2014-10-02,14,0.127616,1
108105,2014-10-02,30,0.10192,1
108105,2014-10-02,60,0.092817,1
108105,2014-10-02,91,0.097181,1
108105,2014-10-02,122,0.089207,1
108105,2014-10-02,152,0.088023,1
108105,2014-10-02,182,0.095754,1
108105,2014-10-02,273,0.103263,1
108105,2014-10-02,365,0.103763,1
108105,2014-10-02,547,0.108368,1
108105,2014-10-02,730,0.110367,1
108105,2014-10-02,1825,0.161045,1
108105,2014-10-03,10,0.159636,1
108105,2014-10-03,14,0.146605,1
108105,2014-10-03,30,0.110233,1
108105,2014-10-03,60,0.095041,1
108105,2014-10-03,91,0.099034,1
108105,2014-10-03,122,0.091158,1
108105,2014-10-03,152,0.089156,1
108105,2014-10-03,182,0.095209,1
108105,2014-10-03,273,0.104007,1
108105,2014-10-03,365,0.10385,1
108105,2014-10-03,547,0.108671,1
108105,2014-10-03,730,0.110598,1
108105,2014-10-03,1825,0.161051,1
108105,2014-10-06,10,0.123781,1
108105,2014-10-06,14,0.142853,1
108105,2014-10-06,30,0.110991,1
108105,2014-10-06,60,0.092815,1
108105,2014-10-06,91,0.098783,1
108105,2014-10-06,122,0.091263,1
108105,2014-10-06,152,0.088458,1
108105,2014-10-06,182,0.093899,1
108105,2014-10-06,273,0.103978,1
108105,2014-10-06,365,0.103674,1
108105,2014-10-06,547,0.108611,1
108105,2014-10-06,730,0.110619,1
108105,2014-10-06,1825,0.160945,1
108105,2014-10-07,10,0.139799,1
108105,2014-10-07,14,0.157905,1
108105,2014-10-07,30,0.118518,1
108105,2014-10-07,60,0.096822,1
108105,2014-10-07,91,0.102354,1
108105,2014-10-07,122,0.094483,1
108105,2014-10-07,152,0.091692,1
108105,2014-10-07,182,0.096382,1
108105,2014-10-07,273,0.10532,1
108105,2014-10-07,365,0.10448,1
108105,2014-10-07,547,0.109279,1
108105,2014-10-07,730,0.111077,1
108105,2014-10-07,1825,0.161069,1
108105,2014-10-08,10,0.174273,1
108105,2014-10-08,14,0.180729,1
108105,2014-10-08,30,0.134616,1
108105,2014-10-08,60,0.104569,1
108105,2014-10-08,91,0.107714,1
108105,2014-10-08,122,0.098534,1
108105,2014-10-08,152,0.095391,1
108105,2014-10-08,182,0.098215,1
108105,2014-10-08,273,0.10714,1
108105,2014-10-08,365,0.104999,1
108105,2014-10-08,547,0.110103,1
108105,2014-10-08,730,0.111672,1
108105,2014-10-08,1825,0.161229,1
108105,2014-10-09,10,0.20773,1
108105,2014-10-09,14,0.192325,1
108105,2014-10-09,30,0.149887,1
108105,2014-10-09,60,0.115505,1
108105,2014-10-09,91,0.115133,1
108105,2014-10-09,122,0.104867,1
108105,2014-10-09,152,0.100469,1
108105,2014-10-09,182,0.098115,1
108105,2014-10-09,273,0.109912,1
108105,2014-10-09,365,0.107191,1
108105,2014-10-09,547,0.111085,1
108105,2014-10-09,730,0.112457,1
108105,2014-10-09,1825,0.161448,1
108105,2014-10-10,10,0.212861,1
108105,2014-10-10,14,0.188031,1
108105,2014-10-10,30,0.152529,1
108105,2014-10-10,60,0.118559,1
108105,2014-10-10,91,0.117203,1
108105,2014-10-10,122,0.106661,1
108105,2014-10-10,152,0.101611,1
108105,2014-10-10,182,0.098559,1
108105,2014-10-10,273,0.110722,1
108105,2014-10-10,365,0.105786,1
108105,2014-10-10,547,0.111489,1
108105,2014-10-10,730,0.112681,1
108105,2014-10-10,1825,0.161473,1
108105,2014-10-13,10,0.223001,1
108105,2014-10-13,14,0.198078,1
108105,2014-10-13,30,0.163313,1
108105,2014-10-13,60,0.12588,1
108105,2014-10-13,91,0.120964,1
108105,2014-10-13,122,0.110669,1
108105,2014-10-13,152,0.104481,1
108105,2014-10-13,182,0.100814,1
108105,2014-10-13,273,0.111427,1
108105,2014-10-13,365,0.106994,1
108105,2014-10-13,547,0.112324,1
108105,2014-10-13,730,0.113422,1
108105,2014-10-13,1825,0.161588,1
108105,2014-10-14,10,0.211662,1
108105,2014-10-14,14,0.200854,1
108105,2014-10-14,30,0.160044,1
108105,2014-10-14,60,0.126024,1
108105,2014-10-14,91,0.121037,1
108105,2014-10-14,122,0.110061,1
108105,2014-10-14,152,0.103483,1
108105,2014-10-14,182,0.100402,1
108105,2014-10-14,273,0.110759,1
108105,2014-10-14,365,0.106936,1
108105,2014-10-14,547,0.110647,1
108105,2014-10-14,730,0.113311,1
108105,2014-10-14,1825,0.16158,1
108105,2014-10-15,10,0.196125,1
108105,2014-10-15,14,0.196393,1
108105,2014-10-15,30,0.160995,1
108105,2014-10-15,60,0.125703,1
108105,2014-10-15,91,0.121484,1
108105,2014-10-15,122,0.110217,1
108105,2014-10-15,152,0.104086,1
108105,2014-10-15,182,0.1,1
108105,2014-10-15,273,0.11101,1
108105,2014-10-15,365,0.107015,1
108105,2014-10-15,547,0.110302,1
108105,2014-10-15,730,0.113352,1
108105,2014-10-15,1825,0.16158,1
108105,2014-10-16,10,0.198021,1
108105,2014-10-16,14,0.196482,1
108105,2014-10-16,30,0.157222,1
108105,2014-10-16,60,0.124238,1
108105,2014-10-16,91,0.119481,1
108105,2014-10-16,122,0.1102,1
108105,2014-10-16,152,0.10359,1
108105,2014-10-16,182,0.099981,1
108105,2014-10-16,273,0.110998,1
108105,2014-10-16,365,0.10617,1
108105,2014-10-16,547,0.10963,1
108105,2014-10-16,730,0.113143,1
108105,2014-10-16,1825,0.161516,1
108105,2014-10-17,10,0.216039,1
108105,2014-10-17,14,0.200376,1
108105,2014-10-17,30,0.165768,1
108105,2014-10-17,60,0.126652,1
108105,2014-10-17,91,0.12054,1
108105,2014-10-17,122,0.112432,1
108105,2014-10-17,152,0.104977,1
108105,2014-10-17,182,0.101206,1
108105,2014-10-17,273,0.111874,1
108105,2014-10-17,365,0.106711,1
108105,2014-10-17,547,0.10993,1
108105,2014-10-17,730,0.11345,1
108105,2014-10-17,1825,0.161546,1
108105,2014-10-20,10,0.172573,1
108105,2014-10-20,14,0.211181,1
108105,2014-10-20,30,0.17268,1
108105,2014-10-20,60,0.130702,1
108105,2014-10-20,91,0.122061,1
108105,2014-10-20,122,0.114015,1
108105,2014-10-20,152,0.105521,1
108105,2014-10-20,182,0.10187,1
108105,2014-10-20,273,0.112054,1
108105,2014-10-20,365,0.106892,1
108105,2014-10-20,547,0.109945,1
108105,2014-10-20,730,0.113045,1
108105,2014-10-20,1825,0.16159,1
108105,2014-10-21,10,0.196485,1
108105,2014-10-21,14,0.226615,1
108105,2014-10-21,30,0.1842,1
108105,2014-10-21,60,0.14019,1
108105,2014-10-21,91,0.127881,1
108105,2014-10-21,122,0.118325,1
108105,2014-10-21,152,0.109629,1
108105,2014-10-21,182,0.105279,1
108105,2014-10-21,273,0.114179,1
108105,2014-10-21,365,0.108574,1
108105,2014-10-21,547,0.110964,1
108105,2014-10-21,730,0.113716,1
108105,2014-10-21,1825,0.161749,1
108105,2014-10-22,10,0.190266,1
108105,2014-10-22,14,0.207862,1
108105,2014-10-22,30,0.183913,1
108105,2014-10-22,60,0.139451,1
108105,2014-10-22,91,0.128555,1
108105,2014-10-22,122,0.11827,1
108105,2014-10-22,152,0.11007,1
108105,2014-10-22,182,0.105764,1
108105,2014-10-22,273,0.114513,1
108105,2014-10-22,365,0.108718,1
108105,2014-10-22,547,0.110861,1
108105,2014-10-22,730,0.113855,1
108105,2014-10-22,1825,0.161686,1
108105,2014-10-23,10,0.158356,1
108105,2014-10-23,14,0.18999,1
108105,2014-10-23,30,0.188977,1
108105,2014-10-23,60,0.141315,1
108105,2014-10-23,91,0.130996,1
108105,2014-10-23,122,0.120173,1
108105,2014-10-23,152,0.111121,1
108105,2014-10-23,182,0.107091,1
108105,2014-10-23,273,0.114849,1
108105,2014-10-23,365,0.109241,1
108105,2014-10-23,547,0.11127,1
108105,2014-10-23,730,0.113645,1
108105,2014-10-23,1825,0.161708,1
108105,2014-10-24,10,0.157099,1
108105,2014-10-24,14,0.177741,1
108105,2014-10-24,30,0.188575,1
108105,2014-10-24,60,0.141918,1
108105,2014-10-24,91,0.131462,1
108105,2014-10-24,122,0.120265,1
108105,2014-10-24,152,0.111085,1
108105,2014-10-24,182,0.106834,1
108105,2014-10-24,273,0.11239,1
108105,2014-10-24,365,0.109403,1
108105,2014-10-24,547,0.11136,1
108105,2014-10-24,730,0.113704,1
108105,2014-10-24,1825,0.16167,1
108105,2014-10-27,10,0.152444,1
108105,2014-10-27,14,0.14402,1
108105,2014-10-27,30,0.1822,1
108105,2014-10-27,60,0.145362,1
108105,2014-10-27,91,0.131488,1
108105,2014-10-27,122,0.121381,1
108105,2014-10-27,152,0.111277,1
108105,2014-10-27,182,0.106793,1
108105,2014-10-27,273,0.112242,1
108105,2014-10-27,365,0.109349,1
108105,2014-10-27,547,0.111355,1
108105,2014-10-27,730,0.113811,1
108105,2014-10-27,1825,0.161445,1
108105,2014-10-28,10,0.14286,1
108105,2014-10-28,14,0.147338,1
108105,2014-10-28,30,0.182679,1
108105,2014-10-28,60,0.148269,1
108105,2014-10-28,91,0.133309,1
108105,2014-10-28,122,0.122373,1
108105,2014-10-28,152,0.112441,1
108105,2014-10-28,182,0.107841,1
108105,2014-10-28,273,0.112819,1
108105,2014-10-28,365,0.109943,1
108105,2014-10-28,547,0.111607,1
108105,2014-10-28,730,0.113975,1
108105,2014-10-28,1825,0.16123,1
108105,2014-10-29,10,0.140874,1
108105,2014-10-29,14,0.132974,1
108105,2014-10-29,30,0.182523,1
108105,2014-10-29,60,0.146477,1
108105,2014-10-29,91,0.133343,1
108105,2014-10-29,122,0.121679,1
108105,2014-10-29,152,0.112446,1
108105,2014-10-29,182,0.10781,1
108105,2014-10-29,273,0.112147,1
108105,2014-10-29,365,0.109839,1
108105,2014-10-29,547,0.111607,1
108105,2014-10-29,730,0.113871,1
108105,2014-10-29,1825,0.160709,1
108105,2014-10-30,10,0.139641,1
108105,2014-10-30,14,0.128611,1
108105,2014-10-30,30,0.183351,1
108105,2014-10-30,60,0.145566,1
108105,2014-10-30,91,0.127429,1
108105,2014-10-30,122,0.12212,1
108105,2014-10-30,152,0.112284,1
108105,2014-10-30,182,0.108117,1
108105,2014-10-30,273,0.111663,1
108105,2014-10-30,365,0.109859,1
108105,2014-10-30,547,0.111406,1
108105,2014-10-30,730,0.113825,1
108105,2014-10-30,1825,0.160666,1
108105,2014-10-31,10,0.117609,1
108105,2014-10-31,14,0.127253,1
108105,2014-10-31,30,0.180186,1
108105,2014-10-31,60,0.146593,1
108105,2014-10-31,91,0.12914,1
108105,2014-10-31,122,0.123201,1
108105,2014-10-31,152,0.113088,1
108105,2014-10-31,182,0.109232,1
108105,2014-10-31,273,0.112092,1
108105,2014-10-31,365,0.110338,1
108105,2014-10-31,547,0.111542,1
108105,2014-10-31,730,0.114088,1
108105,2014-10-31,1825,0.160679,1
108105,2014-11-03,10,0.100533,1
108105,2014-11-03,14,0.130804,1
108105,2014-11-03,30,0.181423,1
108105,2014-11-03,60,0.150035,1
108105,2014-11-03,91,0.128497,1
108105,2014-11-03,122,0.123599,1
108105,2014-11-03,152,0.114133,1
108105,2014-11-03,182,0.10922,1
108105,2014-11-03,273,0.108672,1
108105,2014-11-03,365,0.110315,1
108105,2014-11-03,547,0.111252,1
108105,2014-11-03,730,0.11375,1
108105,2014-11-03,1825,0.160783,1
108105,2014-11-04,10,0.101663,1
108105,2014-11-04,14,0.112487,1
108105,2014-11-04,30,0.177574,1
108105,2014-11-04,60,0.149729,1
108105,2014-11-04,91,0.126993,1
108105,2014-11-04,122,0.122978,1
108105,2014-11-04,152,0.113849,1
108105,2014-11-04,182,0.108481,1
108105,2014-11-04,273,0.108462,1
108105,2014-11-04,365,0.110324,1
108105,2014-11-04,547,0.111282,1
108105,2014-11-04,730,0.113665,1
108105,2014-11-04,1825,0.160576,1
108105,2014-11-05,10,0.09498,1
108105,2014-11-05,14,0.094713,1
108105,2014-11-05,30,0.178007,1
108105,2014-11-05,60,0.148563,1
108105,2014-11-05,91,0.127363,1
108105,2014-11-05,122,0.122623,1
108105,2014-11-05,152,0.113957,1
108105,2014-11-05,182,0.108488,1
108105,2014-11-05,273,0.108565,1
108105,2014-11-05,365,0.110394,1
108105,2014-11-05,547,0.111295,1
108105,2014-11-05,730,0.113715,1
108105,2014-11-05,1825,0.16059,1
108105,2014-11-06,10,0.089009,1
108105,2014-11-06,14,0.08541,1
108105,2014-11-06,30,0.168111,1
108105,2014-11-06,60,0.147075,1
108105,2014-11-06,91,0.126836,1
108105,2014-11-06,122,0.12256,1
108105,2014-11-06,152,0.113539,1
108105,2014-11-06,182,0.108544,1
108105,2014-11-06,273,0.107788,1
108105,2014-11-06,365,0.110379,1
108105,2014-11-06,547,0.111288,1
108105,2014-11-06,730,0.113624,1
108105,2014-11-06,1825,0.160533,1
108105,2014-11-07,10,0.076632,1
108105,2014-11-07,14,0.085443,1
108105,2014-11-07,30,0.159394,1
108105,2014-11-07,60,0.146847,1
108105,2014-11-07,91,0.125061,1
108105,2014-11-07,122,0.121899,1
108105,2014-11-07,152,0.113007,1
108105,2014-11-07,182,0.108538,1
108105,2014-11-07,273,0.106813,1
108105,2014-11-07,365,0.109504,1
108105,2014-11-07,547,0.111234,1
108105,2014-11-07,730,0.112269,1
108105,2014-11-07,1825,0.160469,1
108105,2014-11-10,10,0.049101,1
108105,2014-11-10,14,0.081103,1
108105,2014-11-10,30,0.132323,1
108105,2014-11-10,60,0.14932,1
108105,2014-11-10,91,0.125085,1
108105,2014-11-10,122,0.122948,1
108105,2014-11-10,152,0.113983,1
108105,2014-11-10,182,0.107842,1
108105,2014-11-10,273,0.106846,1
108105,2014-11-10,365,0.108785,1
108105,2014-11-10,547,0.111211,1
108105,2014-11-10,730,0.112011,1
108105,2014-11-10,1825,0.160299,1
108105,2014-11-11,10,0.045194,1
108105,2014-11-11,14,0.068522,1
108105,2014-11-11,30,0.12941,1
108105,2014-11-11,60,0.148437,1
108105,2014-11-11,91,0.124989,1
108105,2014-11-11,122,0.122224,1
108105,2014-11-11,152,0.113374,1
108105,2014-11-11,182,0.107842,1
108105,2014-11-11,273,0.106172,1
108105,2014-11-11,365,0.108785,1
108105,2014-11-11,547,0.11121,1
108105,2014-11-11,730,0.1119,1
108105,2014-11-11,1825,0.160226,1
108105,2014-11-12,10,0.043665,1
108105,2014-11-12,14,0.067452,1
108105,2014-11-12,30,0.110142,1
108105,2014-11-12,60,0.146695,1
108105,2014-11-12,91,0.124464,1
108105,2014-11-12,122,0.121526,1
108105,2014-11-12,152,0.113316,1
108105,2014-11-12,182,0.107597,1
108105,2014-11-12,273,0.106178,1
108105,2014-11-12,365,0.108752,1
108105,2014-11-12,547,0.110943,1
108105,2014-11-12,730,0.111904,1
108105,2014-11-12,1825,0.16021,1
108105,2014-11-13,10,0.043083,1
108105,2014-11-13,14,0.065366,1
108105,2014-11-13,30,0.110452,1
108105,2014-11-13,60,0.144979,1
108105,2014-11-13,91,0.124251,1
108105,2014-11-13,122,0.121287,1
108105,2014-11-13,152,0.11278,1
108105,2014-11-13,182,0.106655,1
108105,2014-11-13,273,0.106008,1
108105,2014-11-13,365,0.108491,1
108105,2014-11-13,547,0.110881,1
108105,2014-11-13,730,0.111853,1
108105,2014-11-13,1825,0.160146,1
108105,2014-11-14,10,0.035115,1
108105,2014-11-14,14,0.038951,1
108105,2014-11-14,30,0.103024,1
108105,2014-11-14,60,0.144947,1
108105,2014-11-14,91,0.124245,1
108105,2014-11-14,122,0.121223,1
108105,2014-11-14,152,0.112253,1
108105,2014-11-14,182,0.106568,1
108105,2014-11-14,273,0.105895,1
108105,2014-11-14,365,0.108406,1
108105,2014-11-14,547,0.110788,1
108105,2014-11-14,730,0.111366,1
108105,2014-11-14,1825,0.160082,1
108105,2014-11-17,10,0.020093,1
108105,2014-11-17,14,0.038452,1
108105,2014-11-17,30,0.100519,1
108105,2014-11-17,60,0.147018,1
108105,2014-11-17,91,0.123238,1
108105,2014-11-17,122,0.119411,1
108105,2014-11-17,152,0.112726,1
108105,2014-11-17,182,0.106472,1
108105,2014-11-17,273,0.105616,1
108105,2014-11-17,365,0.108343,1
108105,2014-11-17,547,0.110504,1
108105,2014-11-17,730,0.111427,1
108105,2014-11-17,1825,0.160088,1
108105,2014-11-18,10,0.031908,1
108105,2014-11-18,14,0.035983,1
108105,2014-11-18,30,0.098206,1
108105,2014-11-18,60,0.147463,1
108105,2014-11-18,91,0.123258,1
108105,2014-11-18,122,0.118985,1
108105,2014-11-18,152,0.112954,1
108105,2014-11-18,182,0.106172,1
108105,2014-11-18,273,0.105745,1
108105,2014-11-18,365,0.108358,1
108105,2014-11-18,547,0.110563,1
108105,2014-11-18,730,0.111358,1
108105,2014-11-18,1825,0.159979,1
108105,2014-11-19,10,0.03371,1
108105,2014-11-19,14,0.03309,1
108105,2014-11-19,30,0.097909,1
108105,2014-11-19,60,0.145776,1
108105,2014-11-19,91,0.123261,1
108105,2014-11-19,122,0.118336,1
108105,2014-11-19,152,0.112975,1
108105,2014-11-19,182,0.105699,1
108105,2014-11-19,273,0.105453,1
108105,2014-11-19,365,0.108347,1
108105,2014-11-19,547,0.110571,1
108105,2014-11-19,730,0.110566,1
108105,2014-11-19,1825,0.159973,1
108105,2014-11-20,10,0.031706,1
108105,2014-11-20,14,0.03035,1
108105,2014-11-20,30,0.079684,1
108105,2014-11-20,60,0.144118,1
108105,2014-11-20,91,0.123198,1
108105,2014-11-20,122,0.118272,1
108105,2014-11-20,152,0.112466,1
108105,2014-11-20,182,0.105688,1
108105,2014-11-20,273,0.105279,1
108105,2014-11-20,365,0.108274,1
108105,2014-11-20,547,0.11034,1
108105,2014-11-20,730,0.110569,1
108105,2014-11-20,1825,0.15991,1
108105,2014-11-21,10,0.039864,1
108105,2014-11-21,14,0.03643,1
108105,2014-11-21,30,0.07199,1
108105,2014-11-21,60,0.143015,1
108105,2014-11-21,91,0.123454,1
108105,2014-11-21,122,0.118297,1
108105,2014-11-21,152,0.11218,1
108105,2014-11-21,182,0.105764,1
108105,2014-11-21,273,0.105375,1
108105,2014-11-21,365,0.108112,1
108105,2014-11-21,547,0.110368,1
108105,2014-11-21,730,0.110608,1
108105,2014-11-21,1825,0.159861,1
108105,2014-11-24,10,0.041258,1
108105,2014-11-24,14,0.036143,1
108105,2014-11-24,30,0.063992,1
108105,2014-11-24,60,0.138078,1
108105,2014-11-24,91,0.123252,1
108105,2014-11-24,122,0.119388,1
108105,2014-11-24,152,0.112581,1
108105,2014-11-24,182,0.105393,1
108105,2014-11-24,273,0.105212,1
108105,2014-11-24,365,0.108047,1
108105,2014-11-24,547,0.11038,1
108105,2014-11-24,730,0.110282,1
108105,2014-11-24,1825,0.159874,1
108105,2014-11-25,10,0.043272,1
108105,2014-11-25,14,0.038434,1
108105,2014-11-25,30,0.063644,1
108105,2014-11-25,60,0.136957,1
108105,2014-11-25,91,0.123293,1
108105,2014-11-25,122,0.118719,1
108105,2014-11-25,152,0.11258,1
108105,2014-11-25,182,0.105155,1
108105,2014-11-25,273,0.105207,1
108105,2014-11-25,365,0.108045,1
108105,2014-11-25,547,0.110243,1
108105,2014-11-25,730,0.110181,1
108105,2014-11-25,1825,0.159813,1
108105,2014-11-26,10,0.040385,1
108105,2014-11-26,14,0.037249,1
